iteration,liveAgents,frameTime,tickTime
61,2000,0.0014234,0.001423
62,2000,0.0014337,0.0014334
63,2000,0.0014315,0.0014311
64,2000,0.0014554,0.0014548
65,2000,0.0014149,0.0014146
66,2000,0.0014296,0.0014292
67,2000,0.0014453,0.0014449
68,2000,0.0014439,0.0014436
69,2000,0.0014095,0.0014091
70,2000,0.0014053,0.001405
71,2000,0.0014181,0.0014177
72,2000,0.001433,0.0014326
73,2000,0.0014319,0.0014315
74,2000,0.0014063,0.001406
75,2000,0.0014554,0.0014548
76,2000,0.0014733,0.0014728
77,2000,0.0014679,0.0014674
78,2000,0.0014249,0.0014245
79,2000,0.0014002,0.0013998
80,2000,0.0014129,0.0014125
81,2000,0.0014736,0.0014727
82,2000,0.0016142,0.0016131
83,2000,0.0015912,0.0015905
84,2000,0.001456,0.0014555
85,2000,0.0015213,0.0015206
86,2000,0.0016053,0.0016046
87,2000,0.0016067,0.0016062
88,2000,0.001483,0.0014825
89,2000,0.0014627,0.0014621
90,2000,0.0014612,0.0014608
91,2000,0.0014464,0.001446
92,2000,0.001413,0.0014124
93,2000,0.0014134,0.0014131
94,2000,0.0014261,0.0014257
95,2000,0.0014279,0.0014275
96,2000,0.0015067,0.0015058
97,2000,0.0015282,0.0015278
98,2000,0.0015146,0.0015142
99,2000,0.0014151,0.0014147
100,2000,0.0014186,0.001418
101,2000,0.0014156,0.0014152
102,2000,0.0013985,0.0013979
103,2000,0.0013946,0.0013944
104,2000,0.0013997,0.0013994
105,2000,0.0014117,0.0014113
106,2000,0.0014085,0.0014082
107,2000,0.0014592,0.0014586
108,2000,0.0014684,0.0014678
109,2000,0.0015782,0.0015775
110,2000,0.0016534,0.0016527
111,2000,0.0016148,0.0016141
112,2000,0.0015684,0.0015677
113,2000,0.0015715,0.0015708
114,2000,0.0015556,0.001555
115,2000,0.0015345,0.001534
116,2000,0.0014824,0.0014819
117,2000,0.0014873,0.0014868
118,2000,0.0014844,0.0014836
119,2000,0.0014897,0.0014892
120,2000,0.00149,0.0014895
121,2000,0.0014454,0.0014448
122,2000,0.0014917,0.001491
123,2000,0.0015525,0.0015517
124,2000,0.0015531,0.0015524
125,2000,0.0015241,0.0015229
126,2000,0.001506,0.0015049
127,2000,0.0016936,0.0016927
128,2000,0.0016141,0.0016135
129,2000,0.0015909,0.0015903
130,2000,0.0016017,0.0016011
131,2000,0.0015664,0.0015656
132,2000,0.0016712,0.0016701
133,2000,0.0016988,0.0016977
134,2000,0.0016294,0.0016285
135,2000,0.0016217,0.001621
136,2000,0.0016327,0.0016311
137,2000,0.0016072,0.0016061
138,2000,0.0015448,0.0015443
139,2000,0.0014083,0.0014078
140,2000,0.0014614,0.0014597
141,2000,0.0019815,0.0019795
142,2000,0.0015836,0.0015825
143,2000,0.0014875,0.0014871
144,2000,0.0014241,0.0014236
145,2000,0.001531,0.0015302
146,2000,0.0015444,0.0015437
147,2000,0.0014959,0.0014954
148,2000,0.0013875,0.001387
149,2000,0.0014562,0.0014555
150,2000,0.0015829,0.0015823
151,2000,0.0015395,0.001539
152,2000,0.001394,0.0013937
153,2000,0.0013828,0.0013824
154,2000,0.001464,0.0014632
155,2000,0.0015711,0.0015703
156,2000,0.001533,0.0015326
157,2000,0.0013903,0.0013899
158,2000,0.0013933,0.0013929
159,2000,0.0014984,0.0014978
160,2000,0.0016269,0.001626
161,2000,0.0015376,0.0015371
162,2000,0.001419,0.0014187
163,2000,0.0014507,0.00145
164,2000,0.0016264,0.0016254
165,2000,0.0015376,0.0015371
166,2000,0.0013946,0.0013943
167,2000,0.0013762,0.0013758
168,2000,0.0014611,0.0014604
169,2000,0.0015818,0.0015811
170,2000,0.0015401,0.0015396
171,2000,0.0013881,0.0013877
172,2000,0.0013886,0.0013882
173,2000,0.0014758,0.0014752
174,2000,0.0019939,0.0019912
175,2000,0.0018071,0.0018047
176,2000,0.0015823,0.0015815
177,2000,0.0015957,0.0015948
178,2000,0.001583,0.0015824
179,2000,0.0015411,0.0015406
180,2000,0.0013906,0.0013901
181,2000,0.0014376,0.0014372
182,2000,0.0016266,0.0016159
183,2000,0.0015353,0.0015347
184,2000,0.0014312,0.0014309
185,2000,0.0013831,0.0013828
186,2000,0.0014792,0.0014784
187,2000,0.0015949,0.001594
188,2000,0.00156,0.0015597
189,2000,0.0013939,0.0013935
190,2000,0.0013957,0.0013952
191,2000,0.001498,0.0014971
192,2000,0.001555,0.0015545
193,2000,0.0015235,0.0015231
194,2000,0.001386,0.0013856
195,2000,0.0014396,0.0014391
196,2000,0.0017281,0.0017268
197,2000,0.0016201,0.0016189
198,2000,0.0015782,0.0015775
199,2000,0.0018887,0.0018871
200,2000,0.0018993,0.001898
201,2000,0.0016797,0.0016787
202,2000,0.0016816,0.0016805
203,2000,0.0017881,0.0017868
204,2000,0.0018414,0.0018399
205,2000,0.0017068,0.0017056
206,2000,0.0016996,0.0016987
207,2000,0.0017039,0.0017027
208,2000,0.0018,0.0017982
209,2000,0.0016913,0.0016897
210,2000,0.0016993,0.0016984
211,2000,0.0016139,0.0016129
212,2000,0.0017262,0.0017254
213,2000,0.0016665,0.0016648
214,2000,0.0015669,0.0015665
215,2000,0.001513,0.0015123
216,2000,0.0015673,0.0015666
217,2000,0.0016465,0.0016455
218,2000,0.0016026,0.0016019
219,2000,0.0014742,0.0014738
220,2000,0.0014999,0.0014992
221,2000,0.0016178,0.0016169
222,2000,0.001561,0.0015604
223,2000,0.0014337,0.0014332
224,2000,0.0014189,0.0014185
225,2000,0.0014713,0.0014705
226,2000,0.0016134,0.0016126
227,2000,0.0015723,0.0015714
228,2000,0.0014455,0.0014451
229,2000,0.0014421,0.0014412
230,2000,0.0016209,0.0016202
231,2000,0.0015256,0.0015245
232,2000,0.0013892,0.0013887
233,2000,0.001374,0.0013737
234,2000,0.0014572,0.0014562
235,2000,0.0015711,0.0015698
236,2000,0.0015345,0.0015341
237,2000,0.0013873,0.0013868
238,2000,0.001384,0.0013835
239,2000,0.0015579,0.0015565
240,2000,0.0015725,0.001569
241,2000,0.0015806,0.0015798
242,2000,0.0013968,0.0013965
243,2000,0.0014295,0.0014289
244,2000,0.0015998,0.0015988
245,2000,0.0015146,0.0015139
246,2000,0.0013835,0.001383
247,2000,0.0013735,0.0013729
248,2000,0.0014571,0.0014564
249,2000,0.001571,0.0015699
250,2000,0.0015364,0.0015354
251,2000,0.0013917,0.0013914
252,2000,0.0013817,0.0013812
253,2000,0.0015492,0.0015482
254,2000,0.0016696,0.0016679
255,2000,0.0015377,0.0015365
256,2000,0.0015192,0.0015186
257,2000,0.0014201,0.0014196
258,2000,0.0016524,0.0016515
259,2000,0.0015414,0.0015406
260,2000,0.0014413,0.0014407
261,2000,0.0013773,0.0013769
262,2000,0.0014622,0.0014616
263,2000,0.0015676,0.0015667
264,2000,0.0015304,0.0015295
265,2000,0.0013876,0.0013872
266,2000,0.001391,0.0013905
267,2000,0.0015575,0.0015566
268,2000,0.0016252,0.001624
269,2000,0.0015712,0.0015704
270,2000,0.0014045,0.001404
271,2000,0.0014498,0.0014492
272,2000,0.0016117,0.0016107
273,2000,0.0015369,0.0015363
274,2000,0.0014205,0.0014202
275,2000,0.001388,0.0013875
276,2000,0.0014575,0.0014569
277,2000,0.0015681,0.0015664
278,2000,0.0015321,0.0015314
279,2000,0.0013866,0.0013861
280,2000,0.001391,0.0013906
281,2000,0.0015524,0.0015512
282,2000,0.001608,0.0016067
283,2000,0.0015572,0.0015566
284,2000,0.0013922,0.0013918
285,2000,0.0014578,0.0014568
286,2000,0.0015658,0.0015649
287,2000,0.0015228,0.0015222
288,2000,0.0013864,0.001386
289,2000,0.0013734,0.001373
290,2000,0.0014522,0.0014516
291,2000,0.0015649,0.0015641
292,2000,0.0015351,0.0015346
293,2000,0.0013945,0.0013941
294,2000,0.001397,0.0013966
295,2000,0.0014849,0.0014838
296,2000,0.001564,0.0015628
297,2000,0.0015304,0.0015299
298,2000,0.0013922,0.0013916
299,2000,0.0014158,0.0014154
300,2000,0.0017669,0.0017649
301,2000,0.0015771,0.0015752
302,2000,0.001493,0.0014922
303,2000,0.0013822,0.0013818
304,2000,0.0014883,0.0014872
305,2000,0.001583,0.0015821
306,2000,0.0015392,0.0015385
307,2000,0.0013872,0.0013867
308,2000,0.0013939,0.0013935
309,2000,0.0014787,0.0014779
310,2000,0.0016687,0.0016673
311,2000,0.00152,0.0015176
312,2000,0.0014191,0.0014186
313,2000,0.0014746,0.0014739
314,2000,0.0016158,0.0016145
315,2000,0.0015499,0.0015489
316,2000,0.0013991,0.0013986
317,2000,0.0013851,0.0013847
318,2000,0.0014692,0.0014683
319,2000,0.0015768,0.0015758
320,2000,0.0015911,0.0015901
321,2000,0.0014536,0.0014527
322,2000,0.0014596,0.0014589
323,2000,0.0015923,0.0015913
324,2000,0.001553,0.0015518
325,2000,0.0014693,0.0014688
326,2000,0.0013878,0.0013872
327,2000,0.0014582,0.0014574
328,2000,0.0015951,0.001594
329,2000,0.0015472,0.0015463
330,2000,0.0013969,0.0013963
331,2000,0.0014308,0.00143
332,2000,0.001489,0.0014883
333,2000,0.0015555,0.0015546
334,2000,0.0015236,0.0015228
335,2000,0.0013832,0.0013825
336,2000,0.001398,0.0013975
337,2000,0.0015723,0.0015713
338,2000,0.0015296,0.0015289
339,2000,0.00147,0.0014695
340,2000,0.001375,0.0013744
341,2000,0.0015091,0.0015079
342,2000,0.0016632,0.0016612
343,2000,0.0015673,0.0015666
344,2000,0.0014275,0.001427
345,2000,0.0013933,0.0013929
346,2000,0.0014875,0.0014864
347,2000,0.0015725,0.0015714
348,2000,0.0015341,0.0015333
349,2000,0.0013859,0.0013853
350,2000,0.0013916,0.0013911
351,2000,0.0014882,0.0014874
352,2000,0.0014822,0.0014812
353,2000,0.0014153,0.0014147
354,2000,0.0013802,0.0013797
355,2000,0.0013929,0.0013923
356,2000,0.0014129,0.0014124
357,2000,0.0014703,0.0014697
358,2000,0.0014618,0.0014608
359,2000,0.0014534,0.001453
360,2000,0.0013971,0.0013965
361,2000,0.0014059,0.0014054
362,2000,0.0014048,0.0014045
363,2000,0.0013854,0.0013849
364,2000,0.0013852,0.0013847
365,2000,0.0013851,0.0013846
366,2000,0.0013992,0.0013987
367,2000,0.0014022,0.0014017
368,2000,0.0014357,0.0014352
369,2000,0.0013898,0.0013893
370,2000,0.0013916,0.0013912
371,2000,0.0013891,0.0013886
372,2000,0.001388,0.0013876
373,2000,0.0013751,0.0013747
374,2000,0.001374,0.0013735
375,2000,0.0013814,0.001381
376,2000,0.0013934,0.0013928
377,2000,0.0013953,0.0013948
378,2000,0.0013754,0.0013751
379,2000,0.0014152,0.0014146
380,2000,0.0014439,0.0014432
381,2000,0.0014442,0.0014437
382,2000,0.0014265,0.0014258
383,2000,0.0013839,0.0013835
384,2000,0.0013772,0.0013768
385,2000,0.0013786,0.0013781
386,2000,0.0013863,0.0013858
387,2000,0.0013862,0.0013858
388,2000,0.0013773,0.0013769
389,2000,0.0013796,0.0013793
390,2000,0.0013913,0.0013909
391,2000,0.0014308,0.0014302
392,2000,0.0014165,0.0014159
393,2000,0.0013835,0.0013832
394,2000,0.001384,0.0013835
395,2000,0.0013875,0.0013871
396,2000,0.0013976,0.0013973
397,2000,0.0014013,0.0014005
398,2000,0.0013885,0.001388
399,2000,0.0013819,0.0013815
400,2000,0.0013828,0.0013824
401,2000,0.0013964,0.001396
402,2000,0.0015023,0.0015011
403,2000,0.0014832,0.0014819
404,2000,0.0014748,0.001474
405,2000,0.0014206,0.0014202
406,2000,0.0014232,0.0014228
407,2000,0.0013856,0.0013851
408,2000,0.0013872,0.0013868
409,2000,0.0013907,0.0013903
410,2000,0.0014006,0.0014
411,2000,0.0014051,0.0014046
412,2000,0.0014004,0.0014
413,2000,0.0013856,0.0013852
414,2000,0.0013847,0.0013839
415,2000,0.0013926,0.0013923
416,2000,0.001385,0.0013845
417,2000,0.0013781,0.0013777
418,2000,0.0013782,0.0013776
419,2000,0.0013798,0.0013794
420,2000,0.0013888,0.0013885
421,2000,0.0013872,0.0013869
422,2000,0.0013773,0.0013769
423,2000,0.0013784,0.0013781
424,2000,0.0014318,0.0014308
425,2000,0.001486,0.0014852
426,2000,0.0014758,0.0014753
427,2000,0.0013793,0.0013786
428,2000,0.0013757,0.0013753
429,2000,0.0013871,0.0013866
430,2000,0.0014043,0.0014037
431,2000,0.0014036,0.0014032
432,2000,0.0013774,0.001377
433,2000,0.0013747,0.0013742
434,2000,0.0013826,0.0013819
435,2000,0.001424,0.0014236
436,2000,0.0014345,0.0014341
437,2000,0.0014331,0.0014326
438,2000,0.0013902,0.0013897
439,2000,0.001433,0.0014322
440,2000,0.001539,0.0015382
441,2000,0.0016108,0.0016096
442,2000,0.0015665,0.001566
443,2000,0.0013971,0.0013965
444,2000,0.0014373,0.0014367
445,2000,0.0015044,0.0015039
446,2000,0.0015625,0.0015617
447,2000,0.0014592,0.0014585
448,2000,0.0014617,0.0014611
449,2000,0.0014317,0.001431
450,2000,0.0014313,0.001431
451,2000,0.0013896,0.0013891
452,2000,0.0013848,0.0013843
453,2000,0.0013929,0.0013925
454,2000,0.0014011,0.0014006
455,2000,0.0014037,0.0014031
456,2000,0.0013856,0.0013851
457,2000,0.0014227,0.0014224
458,2000,0.0013926,0.0013921
459,2000,0.0013974,0.0013971
460,2000,0.0013961,0.0013957
461,2000,0.0013868,0.0013863
462,2000,0.0013862,0.0013858
463,2000,0.0013864,0.0013861
464,2000,0.0013972,0.0013967
465,2000,0.0013948,0.0013945
466,2000,0.0013873,0.0013868
467,2000,0.0013877,0.0013873
468,2000,0.0014339,0.0014334
469,2000,0.0014654,0.0014638
470,2000,0.0014586,0.0014581
471,2000,0.0013847,0.0013843
472,2000,0.0013752,0.0013749
473,2000,0.0013819,0.0013814
474,2000,0.0013917,0.0013912
475,2000,0.0013915,0.0013911
476,2000,0.0013807,0.0013802
477,2000,0.0013789,0.0013786
478,2000,0.0013828,0.0013823
479,2000,0.001408,0.0014076
480,2000,0.0013915,0.0013911
481,2000,0.001382,0.0013817
482,2000,0.0013718,0.0013712
483,2000,0.001379,0.0013785
484,2000,0.0013844,0.001384
485,2000,0.0013868,0.0013864
486,2000,0.0013766,0.0013762
487,2000,0.0013747,0.0013744
488,2000,0.0013769,0.0013765
489,2000,0.0013873,0.0013868
490,2000,0.0014187,0.0014181
491,2000,0.001467,0.0014662
492,2000,0.0014516,0.0014512
493,2000,0.0013869,0.0013864
494,2000,0.0013907,0.0013903
495,2000,0.0013907,0.0013904
496,2000,0.0013794,0.0013786
497,2000,0.0013802,0.0013798
498,2000,0.0013798,0.0013794
499,2000,0.0013882,0.0013877
500,2000,0.0013881,0.0013877
501,2000,0.0013969,0.0013964
502,2000,0.001381,0.0013805
503,2000,0.0013863,0.0013858
504,2000,0.0013907,0.0013903
505,2000,0.0013915,0.0013909
506,2000,0.0013769,0.0013766
507,2000,0.0013786,0.001378
508,2000,0.0013824,0.0013819
509,2000,0.001391,0.0013904
510,2000,0.0013899,0.0013896
511,2000,0.0013803,0.0013799
512,2000,0.00138,0.0013796
513,2000,0.0014336,0.0014329
514,2000,0.0014726,0.0014719
515,2000,0.0014655,0.001465
516,2000,0.0013949,0.0013945
517,2000,0.0013801,0.0013796
518,2000,0.0013856,0.0013852
519,2000,0.0013937,0.0013932
520,2000,0.0013923,0.0013919
521,2000,0.0013855,0.0013852
522,2000,0.0013875,0.0013871
523,2000,0.001388,0.0013876
524,2000,0.0014183,0.0014179
525,2000,0.0013984,0.0013979
526,2000,0.0013934,0.001393
527,2000,0.0013775,0.0013771
528,2000,0.001379,0.0013785
529,2000,0.0013897,0.0013892
530,2000,0.0013906,0.0013901
531,2000,0.0013777,0.0013774
532,2000,0.0013765,0.0013761
533,2000,0.0013811,0.0013807
534,2000,0.0013892,0.0013888
535,2000,0.0014872,0.0014865
536,2000,0.0014963,0.0014956
537,2000,0.0014853,0.0014848
538,2000,0.0014019,0.0014013
539,2000,0.0013972,0.0013968
540,2000,0.0014004,0.0013997
541,2000,0.0013898,0.0013894
542,2000,0.0013869,0.0013865
543,2000,0.0013901,0.0013895
544,2000,0.0014015,0.0014011
545,2000,0.0014029,0.0014026
546,2000,0.0014017,0.0014014
547,2000,0.0013798,0.0013788
548,2000,0.00138,0.0013796
549,2000,0.0013925,0.0013921
550,2000,0.0013901,0.0013896
551,2000,0.0013724,0.001372
552,2000,0.0013748,0.0013744
553,2000,0.0013777,0.0013772
554,2000,0.0013874,0.0013869
555,2000,0.001383,0.0013826
556,2000,0.0013729,0.0013724
557,2000,0.0014121,0.0014117
558,2000,0.0014669,0.0014662
559,2000,0.0014616,0.0014609
560,2000,0.0014429,0.001442
561,2000,0.0013858,0.0013852
562,2000,0.0013811,0.0013808
563,2000,0.0013862,0.0013858
564,2000,0.0013922,0.0013919
565,2000,0.0013919,0.0013916
566,2000,0.0013812,0.0013809
567,2000,0.0013825,0.001382
568,2000,0.0013836,0.0013833
569,2000,0.0014166,0.0014162
570,2000,0.0014034,0.0014029
571,2000,0.0013815,0.0013811
572,2000,0.0013715,0.0013711
573,2000,0.0013755,0.0013752
574,2000,0.0013816,0.0013811
575,2000,0.0013818,0.0013813
576,2000,0.0013766,0.0013762
577,2000,0.0013759,0.0013754
578,2000,0.0013759,0.0013754
579,2000,0.0013832,0.0013828
580,2000,0.0014254,0.001425
581,2000,0.0015369,0.0015362
582,2000,0.0015298,0.0015291
583,2000,0.0015372,0.0015367
584,2000,0.0015258,0.0015249
585,2000,0.0015053,0.0015049
586,2000,0.0013902,0.0013897
587,2000,0.0013971,0.0013966
588,2000,0.0014806,0.0014798
589,2000,0.0014957,0.0014951
590,2000,0.0014553,0.0014549
591,2000,0.0015013,0.0015008
592,2000,0.0014569,0.0014561
593,2000,0.0014658,0.001465
594,2000,0.0014467,0.0014463
595,2000,0.001376,0.0013755
596,2000,0.0013715,0.001371
597,2000,0.0013769,0.0013765
598,2000,0.0013882,0.0013876
599,2000,0.0013906,0.0013901
600,2000,0.0013748,0.0013744
601,2000,0.0013731,0.0013727
602,2000,0.0014102,0.0014095
603,2000,0.0014667,0.0014659
604,2000,0.0014581,0.0014576
605,2000,0.0013811,0.0013806
606,2000,0.0013735,0.0013731
607,2000,0.0013786,0.0013783
608,2000,0.0013909,0.0013904
609,2000,0.0013904,0.00139
610,2000,0.0013732,0.0013728
611,2000,0.0013744,0.001374
612,2000,0.0013771,0.0013767
613,2000,0.0014857,0.0014847
614,2000,0.0015665,0.0015648
615,2000,0.0015584,0.0015574
616,2000,0.0015022,0.0015014
617,2000,0.001431,0.0014306
618,2000,0.0014223,0.0014218
619,2000,0.0013781,0.0013777
620,2000,0.0013776,0.001377
621,2000,0.0013786,0.0013783
622,2000,0.0013922,0.0013918
623,2000,0.0013878,0.0013874
624,2000,0.0014219,0.0014213
625,2000,0.0014323,0.0014319
626,2000,0.0014396,0.0014391
627,2000,0.0014068,0.0014063
628,2000,0.0014082,0.0014079
629,2000,0.0013873,0.0013868
630,2000,0.0013841,0.0013838
631,2000,0.0013901,0.0013898
632,2000,0.0013999,0.0013993
633,2000,0.0013985,0.0013981
634,2000,0.0013907,0.0013902
635,2000,0.001442,0.0014415
636,2000,0.0013953,0.0013947
637,2000,0.0014033,0.0014029
638,2000,0.0013973,0.0013968
639,2000,0.0013788,0.0013785
640,2000,0.0013763,0.0013755
641,2000,0.0013801,0.0013796
642,2000,0.001391,0.0013905
643,2000,0.0013932,0.0013927
644,2000,0.0013835,0.0013832
645,2000,0.0013778,0.0013774
646,2000,0.0014296,0.0014289
647,2000,0.0014623,0.0014616
648,2000,0.0014557,0.0014552
649,2000,0.001379,0.0013782
650,2000,0.001374,0.0013736
651,2000,0.0013768,0.0013764
652,2000,0.0013945,0.0013941
653,2000,0.0013927,0.0013923
654,2000,0.0013739,0.0013735
655,2000,0.0013722,0.0013719
656,2000,0.0013783,0.0013778
657,2000,0.0014274,0.001427
658,2000,0.0014075,0.0014069
659,2000,0.0014104,0.0014101
660,2000,0.0013855,0.001385
661,2000,0.0014,0.0013996
662,2000,0.0014216,0.0014212
663,2000,0.0014164,0.001416
664,2000,0.0013878,0.0013874
665,2000,0.0013823,0.0013821
666,2000,0.0013887,0.0013883
667,2000,0.0013964,0.001396
668,2000,0.0014055,0.001405
669,2000,0.0014092,0.0014088
670,2000,0.001421,0.0014204
671,2000,0.0014203,0.0014193
672,2000,0.0014028,0.0014024
673,2000,0.0014002,0.0013998
674,2000,0.0013876,0.0013872
675,2000,0.0013871,0.0013866
676,2000,0.0013915,0.0013911
677,2000,0.0014006,0.0014001
678,2000,0.0013975,0.0013972
679,2000,0.0013874,0.0013871
680,2000,0.0014111,0.0014108
681,2000,0.001385,0.0013844
682,2000,0.0013897,0.0013892
683,2000,0.001391,0.0013905
684,2000,0.0013731,0.0013727
685,2000,0.0013752,0.0013749
686,2000,0.0013794,0.0013789
687,2000,0.0013846,0.0013842
688,2000,0.001385,0.0013846
689,2000,0.0013752,0.0013745
690,2000,0.0013739,0.0013735
691,2000,0.0014275,0.0014269
692,2000,0.0014771,0.0014765
693,2000,0.0014718,0.0014713
694,2000,0.0013971,0.0013967
695,2000,0.0013902,0.0013899
696,2000,0.0013947,0.0013944
697,2000,0.0014035,0.0014029
698,2000,0.0013977,0.0013974
699,2000,0.0013888,0.0013883
700,2000,0.0013914,0.001391
701,2000,0.0013939,0.0013936
702,2000,0.0014272,0.0014263
703,2000,0.0013925,0.001392
704,2000,0.0013809,0.0013804
705,2000,0.0013757,0.0013752
706,2000,0.0013792,0.0013788
707,2000,0.001385,0.0013845
708,2000,0.0013854,0.001385
709,2000,0.0013734,0.0013729
710,2000,0.0013766,0.0013762
711,2000,0.0013738,0.0013734
712,2000,0.0013884,0.0013879
713,2000,0.0013955,0.0013951
714,2000,0.0014723,0.0014716
715,2000,0.0014254,0.0014247
716,2000,0.0014295,0.0014291
717,2000,0.0014058,0.0014053
718,2000,0.0013976,0.0013972
719,2000,0.0013857,0.0013854
720,2000,0.0013873,0.0013869
721,2000,0.0013918,0.0013915
722,2000,0.0013949,0.0013945
723,2000,0.0013893,0.0013888
724,2000,0.0013849,0.0013845
725,2000,0.001436,0.0014347
726,2000,0.0014172,0.0014166
727,2000,0.0014178,0.0014174
728,2000,0.0013888,0.0013884
729,2000,0.0013919,0.0013915
730,2000,0.0013935,0.0013932
731,2000,0.0014035,0.0014032
732,2000,0.0014045,0.0014038
733,2000,0.0013903,0.0013899
734,2000,0.001391,0.0013907
735,2000,0.0013942,0.0013939
736,2000,0.0014681,0.0014674
737,2000,0.001507,0.0015063
738,2000,0.0014916,0.001491
739,2000,0.0013848,0.0013842
740,2000,0.0013808,0.0013804
741,2000,0.0013945,0.001394
742,2000,0.0013965,0.001396
743,2000,0.0013774,0.0013768
744,2000,0.0013764,0.0013755
745,2000,0.0013769,0.0013766
746,2000,0.0013885,0.0013881
747,2000,0.0014072,0.0014067
748,2000,0.0013816,0.0013812
749,2000,0.0013805,0.0013801
750,2000,0.0013766,0.0013762
751,2000,0.00139,0.0013897
752,2000,0.0013914,0.0013911
753,2000,0.0013749,0.0013744
754,2000,0.001374,0.0013735
755,2000,0.0013789,0.0013785
756,2000,0.0013891,0.0013887
757,2000,0.0013856,0.0013852
758,2000,0.0013784,0.001378
759,2000,0.0014172,0.0014166
760,2000,0.0014408,0.0014401
761,2000,0.0014433,0.0014428
762,2000,0.0014177,0.0014172
763,2000,0.001382,0.0013816
764,2000,0.001382,0.0013816
765,2000,0.0013866,0.0013863
766,2000,0.0013969,0.0013964
767,2000,0.0013952,0.0013948
768,2000,0.0013848,0.0013843
769,2000,0.0013851,0.0013846
770,2000,0.0014166,0.0014162
771,2000,0.001399,0.0013985
772,2000,0.001398,0.0013976
773,2000,0.0013778,0.0013771
774,2000,0.0013762,0.0013758
775,2000,0.0013827,0.0013823
776,2000,0.0013908,0.0013905
777,2000,0.0013903,0.0013896
778,2000,0.001378,0.0013775
779,2000,0.001375,0.0013747
780,2000,0.00138,0.0013796
781,2000,0.0014371,0.0014367
782,2000,0.0014463,0.0014458
783,2000,0.0014399,0.0014395
784,2000,0.0013845,0.001384
785,2000,0.0013772,0.0013769
786,2000,0.001388,0.0013877
787,2000,0.0013853,0.0013849
788,2000,0.0013777,0.0013774
789,2000,0.0013741,0.0013737
790,2000,0.0013789,0.0013785
791,2000,0.0013874,0.001387
792,2000,0.0014359,0.0014355
793,2000,0.0014265,0.001426
794,2000,0.0014216,0.0014213
795,2000,0.0013965,0.001396
796,2000,0.0013975,0.001397
797,2000,0.0013972,0.0013969
798,2000,0.001379,0.0013787
799,2000,0.0013779,0.0013776
800,2000,0.0013827,0.0013823
801,2000,0.00139,0.0013896
802,2000,0.001386,0.0013855
803,2000,0.0014149,0.0014144
804,2000,0.001427,0.0014265
805,2000,0.001437,0.0014365
806,2000,0.0014192,0.0014188
807,2000,0.0013999,0.0013995
808,2000,0.0013786,0.0013782
809,2000,0.0013754,0.0013751
810,2000,0.0013741,0.0013737
811,2000,0.0013873,0.0013869
812,2000,0.001388,0.0013876
813,2000,0.0013747,0.0013743
814,2000,0.0013778,0.0013775
815,2000,0.0014152,0.0014147
816,2000,0.0014386,0.001438
817,2000,0.0014375,0.0014371
818,2000,0.0013963,0.0013959
819,2000,0.0013875,0.0013873
820,2000,0.0013964,0.0013959
821,2000,0.0014046,0.0014042
822,2000,0.0014018,0.0014015
823,2000,0.0013878,0.0013873
824,2000,0.0013884,0.001388
825,2000,0.0014541,0.0014534
826,2000,0.0016622,0.001661
827,2000,0.0015824,0.0015807
828,2000,0.0015194,0.0015185
829,2000,0.0014182,0.0014176
830,2000,0.0014728,0.0014722
831,2000,0.0014604,0.0014598
